Qobs,site_no,W_mean,D_mean,(W/D)mean,Stage_mean,Qbank,W_bank,D_bank,(W/D)bank,Stage_bank,VI_summer,VI_winter,VI_spring,CAT_EVI_JFM_2012,DAM_density,Pop_density,StreamOrde,DrainageArEa,AI,D50_mm,Mean Elev,Slope,Ludev,Luforest,Luagri,Mean Discharge,Siltmean,Sand mean,Claymean,RatingCurve_Coeff,RatingCurve_Expo
4.021495444,1153000,18.4275984,0.633431248,29.09,0.707136,25.19796022,48.4964232,1.199388,40.43,1.31064,0.24,0.36,0.44,0.21,18,94.89,4,407.0223,1.064175,0.45819747,14420,0.01304207,31.32,53.95,6.1,9.75358052,31.97,64.02,4.01,0.338416897,0.562731145
34.82966523,3075500,36.8808,1.3703808,26.91,1.335024,88.15351458,35.0099376,2.0180808,17.35,1.993392,0.23,0.48,0.53,0.19,10,49.6,5,349.6545,1.12558,0.23888038,71781,0.00074468,8.7,82.86,0.13,9.295358047,52.75,26.33,20.91,0.271643138,0.561472003
72.85692026,3354000,62.7342408,1.8544032,33.83,0.859536,481.6167104,111.0334584,4.4433744,24.99,3.727704,0.14,0.31,0.33,0.15,77,10.97,5,6327.1395,0.888025,0.373131,18484,0.00055701,4.91,13.58,74.39,75.5558512,56.84,20.11,23.05,0.437240308,0.370613055
8.867491184,1550000,31.5263784,0.7946136,39.68,0.896112,172.7324861,44.196,2.3326344,18.95,2.843784,0.21,0.5,0.54,0.18,3,5.77,4,453.9195,0.906933333,0.34199893,20967,0.00269753,4.16,76.61,8.81,8.941539618,53.04,28.24,18.71,0.28903811,0.590996442
23.30775712,2314500,75.1932456,1.6602456,45.29,2.279904,23.30775712,75.1932456,1.6602456,45.29,2.279904,0.35,0.42,0.42,0.32,2,5.67,5,2935.8666,0.829142857,0.09362792,2957,0.00018453,6.02,33.69,1.76,27.47049677,8.14,85.22,6.64,0.752677626,0.382819799
241.8665965,6295000,109.8663792,3.3869376,32.44,0.850392,424.9933025,106.4629824,4.1845992,25.44,1.207008,0.15,0.18,0.16,0.12,544,67.6,8,102211.5393,0.2105,28.399433,76401,0.00042719,12.37,13.11,2.54,311.7147151,47.48,28.18,24.53,0.077530731,0.646478795
14.65697442,8048000,64.8059664,3.369564,19.23,0.445008,137.0533168,65.8368,3.87096,17.01,1.121664,0.21,0.26,0.21,0.22,202,717.26,5,6742.2924,0.439383333,0.76720935,15170,0.00111441,88.34,0.95,3.92,13.27197136,46.6,16.83,36.58,0.130318313,0.583439955
59.52990104,2335450,70.030848,1.825752,38.36,1.271016,99.83232608,67.2818568,2.2479,29.93,1.566672,0.26,0.44,0.4,0.18,165,563.48,5,3154.1904,0.924842857,1.4856462,26256,0.00014457,60.53,34.43,0.21,60.22182207,29.9,34.26,35.84,0.164589114,0.616066734
16.40972776,3401000,37.3572024,1.4886432,25.09,0.841248,52.0347553,45.025056,1.84404,24.42,1.3716,0.2,0.52,0.49,0.18,16,233.04,5,970.2153,1.037177778,1.6500404,34873,0.00016988,29.36,61.85,2.13,20.6115446,55.99,23.92,20.09,0.14788425,0.874747491
22.43296619,1470500,58.6362048,1.1256264,52.09,1.725168,55.75578117,58.5216,1.395984,41.92,2.036064,0.26,0.4,0.51,0.2,37,65.15,5,928.0476,0.94602,1.3138614,9576,0.00112561,12.6,27.77,54.01,21.71507865,52.73,27.81,19.46,0.166792909,0.594691845
37.96218302,3289500,53.8410912,1.1146536,48.3,1.353312,255.700713,70.853808,2.49936,28.35,3.084576,0.34,0.51,0.47,0.28,28,124.86,4,1227.3282,0.884365217,1.8065977,15758,0.0025944,13.54,31.7,51.36,20.25520597,52.47,9.98,37.55,0.283774653,0.49850614
86.91335196,1131500,123.9585024,1.171956,105.77,3.060192,510.1341643,127.9050528,3.2314896,39.58,5.16636,0.27,0.38,0.48,0.22,36,56.27,5,3918.6918,1.045725,0.2292153,24967,0.00020969,12.66,71.88,6,84.11381143,47.25,47.42,5.33,0.236258202,0.552820556
13.93333007,3408500,40.8151584,2.37744,17.17,1.15824,13.93333007,40.8151584,2.37744,17.17,1.15824,0.23,0.57,0.53,0.2,5,33.46,4,998.1612,1.071466667,0.7582947,33394,1.00E-05,3.41,85.25,2.62,22.54892349,46.85,29.63,23.52,0.335487144,0.58851825
457.0809386,7337000,158.508192,4.014216,39.49,1.618488,457.0809386,158.508192,4.014216,39.49,1.618488,0.2,0.32,0.28,0.2,3011,0.25,7,121582.9692,0.7771,0.77476126,7771,0.00027674,4.98,11.98,45.29,413.7678146,50.32,19.12,30.56,0.218700155,0.483317693
25.3435369,1516350,29.32176,1.319784,22.22,0.722376,79.2870428,31.3944,1.862328,16.86,1.362456,0.3,0.46,0.45,0.21,3,424.73,4,399.177,0.830875,0.2392372,34001,0.00332041,25.69,34.6,36.83,6.152306403,55.56,28.21,16.17,0.528080543,0.333543694
3.366669421,7242380,21.8367864,0.446532,48.9,1.728216,16.83346037,28.546044,1.080516,26.42,2.045208,0.23,0.4,0.34,0.21,76,29.4,5,1365.4836,0.542733333,0.6683507,25358,1.00E-05,19.22,18.57,18.08,8.637926878,44.64,33.05,22.31,0.632910692,0.457983796
5.012073777,6218500,19.6596,0.478536,41.08,0.862584,5.012073777,19.6596,0.478536,41.08,0.862584,0.17,0.16,0.18,0.14,2,2.68,5,600.6591,0.254975,1.9613717,218352,0.00499,4.93,24.65,3.89,5.065904016,42.39,33.34,24.2,0.330533252,0.420067795
66.0488817,8057000,37.9981968,2.921508,13.01,5.839968,77.46811309,39.6538704,2.778314624,14.27,6.03504,0.27,0.31,0.25,0.28,671,1756.53,6,15795.8136,0.49093,0.41857424,11893,0.00051569,22.32,0.52,10.19,61.69160563,26.59,8.83,64.58,0.864353404,0.318293465
210.1636725,2319800,94.1201064,3.784092,24.87,8.802624,517.9441645,96.6450696,6.1575696,15.7,11.701272,0.35,0.47,0.44,0.29,431,38.72,7,17384.0742,0.851616667,0.11725377,1404,0.00034176,5.77,35.07,8.9,192.7180595,13.02,73.87,13.11,0.551738067,0.451299576
7.784656713,7143672,18.132552,1.039368,17.45,2.481072,173.0714665,54.9027096,5.366004,10.23,7.936992,0.17,0.3,0.36,0.2,14,3.41,6,1996.9776,0.46746,0.5074956,42197,0.00025688,3.52,9.77,81.18,6.581928908,55.38,12.26,32.36,1.002521106,0.285394219
14.31923993,1124000,22.6243896,0.8577072,26.38,1.078992,48.95974893,22.6759008,1.4496288,15.64,1.566672,0.3,0.47,0.53,0.22,43,142.37,4,392.517,1.126216667,0.10888454,10432,0.00169018,12.98,55.54,14.72,8.304411596,40.58,54.4,5.03,0.34813768,0.41148641
12.23285803,9349800,26.862024,0.725424,37.03,0.57912,29.0395024,27.813,1.008888,27.57,0.865632,0.18,0.2,0.21,0.15,10,2.7,4,1693.5714,0.23525,0.52503145,187254,0.00644663,4.02,69.16,3.2,12.2680275,43.44,33.37,23.19,0.25510738,0.506122771
9.202960325,5483450,20.66544,0.850392,24.3,3.41376,34.53593505,29.0666424,1.4730984,19.73,4.248912,0.22,0.46,0.44,0.16,16,4.93,5,992.6298,0.6977,0.36746684,31852,0.00060922,6.4,50.76,23.13,7.194477947,53.89,12.91,33.2,0.69770088,0.345313556
76.96506512,1054000,69.668136,2.203704,31.61,1.289304,350.5047964,60.932568,2.663952,22.87,2.432304,0.23,0.39,0.58,0.19,32,22.38,5,3534.291,1.10405,0.2523298,24976,0.00073256,9.21,74.22,0.49,74.55884495,44.06,51.51,4.42,0.206273553,0.50263519
6.442978365,5463000,57.5535552,0.9076944,63.41,1.17348,508.5339365,90.031824,3.538728,25.44,4.572,0.22,0.36,0.42,0.14,4,44.27,5,910.7793,0.74154,0.42669725,26819,0.00130856,15.47,8.1,44.67,7.714431047,37.66,45.81,16.53,0.695592994,0.247216821
16.24121448,2431000,30.0413928,2.093976,14.35,3.325368,16.24121448,30.0413928,2.093976,14.35,3.325368,0.23,0.55,0.46,0.18,36,52.62,6,1496.9421,0.9949,0.25251627,7576,0.00053024,15.53,14.57,10.88,28.61542998,42.27,41.45,16.27,0.663897514,0.264160224
15.84670481,2173051,36.1550712,2.1765768,16.61,2.731008,15.84670481,36.1550712,2.1765768,16.61,2.731008,0.3,0.42,0.49,0.27,159,8.12,5,2112.3378,0.769266667,0.19737545,4204,0.00022608,4.63,25.24,26.33,21.75081445,17.53,61.18,21.29,0.679695949,0.201003824
677.8436463,6342500,229.6783824,4.0428672,56.81,1.755648,731.4498142,203.9282688,3.8231064,53.34,1.73736,0.15,0.22,0.24,0.1,4055,159.13,9,458712.8901,0.33465,0.20927365,49479,3.92E-05,33.85,0.4,0.4,691.9241756,48.81,25.96,24.46,0.28864985,0.37140648
10.69398148,1417500,30.572964,0.7409688,41.26,0.969264,41.53443242,40.7301192,1.4496288,28.1,1.61544,0.29,0.48,0.56,0.23,13,12.45,4,1186.11,1.07645,1.5608158,30599,0.00212027,7,60.64,16.37,9.296292501,41.77,43.35,13.77,0.289394099,0.532867603
32.5844544,1473500,243.202968,1.730440488,140.54,2.447544,32.5844544,243.202968,1.730440488,140.54,2.447544,0.18,0.28,0.28,0.13,95,1075.79,6,4566.5811,0.876633333,0.7210656,1613,0.00031398,82.92,8.03,0.07,86.16488228,49.63,28.72,21.61,0.025288982,0.927360895
58.9669064,2161000,161.1840312,1.272270644,126.69,1.15824,58.9669064,161.1840312,1.272270644,126.69,1.15824,0.28,0.45,0.45,0.24,518,11.1,6,12390.8904,0.753973333,2.5355449,6423,0.0001621,3.37,83.39,3.13,166.3155309,35.67,28.82,35.5,0.131650446,0.633824018
14.62548613,5403500,40.567356,1.533144,26.46,1.70688,20.46545822,42.7018704,1.6575024,25.76,1.972056,0.22,0.39,0.41,0.14,30,316.61,5,1280.3877,0.79285,5.846778,26817,1.00E-05,25.72,1.58,14.48,12.66556707,35.6,56.68,7.72,0.830700504,0.335345223
144.2613869,3072655,185.1150984,6.059424,30.55,3.331464,1752.413547,184.6496688,9.649968,19.13,5.586984,0.2,0.44,0.39,0.16,161,29.91,7,11549.5992,0.84922,0.49882102,23311,0.00142302,11.86,57.15,9.23,249.5509268,56.66,13.21,30.12,0.078273224,0.609740287
200.1911748,6888350,221.129352,1.1158728,198.17,2.691384,923.1277126,249.628152,2.923032,85.4,4.52628,0.12,0.25,0.3,0.08,2855,1.13,8,277304.6763,0.5851,0.30325943,28654,1.00E-05,2.71,0.8,48.39,202.8505471,59.47,21.65,18.88,0.274686637,0.403613384
111.2073266,3168000,150.7065312,1.4014704,107.53,0.768096,668.2765036,142.8951168,3.0940248,46.18,2.060448,0.27,0.49,0.5,0.22,56,9.26,5,5728.3065,0.8031,2.5184216,56260,0.00446022,10.96,54.66,7.36,98.37049955,37.54,27.6,34.86,0.089291556,0.646280742
111.474524,2215000,59.051952,2.63652,22.4,1.929384,54.22791985,54.266592,1.749552,31.02,0.96012,0.29,0.45,0.37,0.24,626,104.44,6,9794.4102,0.722866667,0.4192258,6097,1.00E-05,27.36,25.73,2.55,108.551239,24.74,54.67,20.58,0.578349545,0.431051518
35.5883856,6820500,37.514784,1.76784,21.22,2.71272,35.5883856,37.514784,1.76784,21.22,2.71272,0.22,0.39,0.44,0.16,156,15.63,5,4555.431,0.660083333,0.53815305,25002,1.00E-05,5.82,13.28,72.19,35.3633803,65.21,5.28,29.49,1.03030486,0.277503138
11.94348864,3017500,52.9900896,0.645588252,82.08,0.6096,151.6590095,57.4758312,2.2390608,25.67,2.109216,0.21,0.48,0.49,0.2,1,1.31,5,601.1406,1.12004,0.5793386,38229,0.00224535,4.98,87.99,0.25,11.75453063,46.83,36.25,16.92,0.27360807,0.512332969
80.18536499,7068000,65.530476,1.5846552,41.35,0.329184,112.5258135,75.9643896,1.6224504,46.82,0.603504,0.23,0.51,0.41,0.21,20,23.26,6,5310.279,0.858375,0.89623845,9946,0.00183202,6.56,63.63,12.41,85.77767834,39.35,19.95,40.69,0.324422528,0.462955152
13.71074019,2197830,30.8408832,2.2152864,13.92,2.170176,13.71074019,30.8408832,2.2152864,13.92,2.170176,0.28,0.42,0.47,0.25,60,43.08,5,1229.3712,0.7331,0.22163226,5419,0.00054316,11.05,14.29,34.42,13.3967635,17.62,58.96,23.42,0.679419537,0.242615511
13.57048708,5438500,81.0536352,1.1396472,71.12,0.713232,47.87742416,78.4838664,1.2505944,62.76,1.517904,0.23,0.35,0.3,0.16,2,563.83,5,1383.2226,0.78805,1.2339954,22728,1.00E-05,97.91,1.26,0.84,13.26055969,42.93,40.68,16.4,0.406414089,0.524662738
4.643955364,2330100,23.13432,0.886968,26.08,1.200912,8.806525111,26.57856,1.4353032,18.52,1.572768,0.32,0.38,0.36,0.31,3,20.23,4,333.7371,0.93055,0.44686165,3616,0.00802325,12.41,44.55,6.51,6.320451567,17.47,54.28,28.24,0.685257646,0.258854487
49.78011497,8088610,52.827936,3.072384,17.19,21.21408,122.9977913,56.9976,3.115056,18.3,22.12848,0.22,0.31,0.24,0.19,269,6.41,7,47180.5749,0.394242857,0.5821952,26506,0.00362471,15.04,34.83,4.26,27.46899598,45.25,25.06,29.69,0.457960299,0.44887631
273.8234657,3336000,128.0946384,3.1982664,40.05,3.288792,910.9514882,142.43304,5.580888,25.52,6.284976,0.21,0.39,0.37,0.18,127,558.68,6,21407.8707,0.8583,0.97128594,14980,1.00E-05,56.64,9.82,15.41,233.5000579,49.56,28.92,21.52,0.613172912,0.324110443
638.095466,7076750,145.8885576,6.7814952,21.51,2.871216,1341.825596,155.95092,9.009888,17.31,6.230112,0.17,0.39,0.4,0.11,374,1.75,8,57907.9278,0.8468875,0.8535415,5277,3.71E-05,1.58,1.62,45.85,650.1859755,47.94,12.42,39.65,0.786945565,0.290877931
535.1875389,1540500,365.76,1.703832,214.67,1.962912,1554.592375,390.7536,3.160776,123.63,3.517392,0.18,0.29,0.3,0.15,532,578.6,6,29083.5801,0.8966,0.15943335,12914,1.00E-05,75.36,0.05,0.47,466.1359153,48.16,37.88,13.96,0.087472843,0.629060659
15.54603702,3298500,53.815488,0.521208,103.25,0.62484,756.0585867,163.54044,6.419088,25.48,9.802368,0.25,0.39,0.33,0.2,62,408.05,5,3103.0605,0.886314286,1.7547901,12755,1.00E-05,52.38,20.38,20.11,47.66875765,54.42,9.49,36.08,0.35820623,0.549926177
12.13995061,2479130,35.335464,0.841248,42,1.55448,74.42213144,42.7521624,2.1997416,19.44,3.188208,0.33,0.49,0.45,0.3,41,31.85,5,928.4922,1.069333333,0.4631602,3920,0.00058876,9.2,38.07,1.64,18.10210969,39.62,41.16,19.22,0.816330809,0.330268747
532.3496291,11530500,160.1150976,2.365248,67.69,4.209288,911.8009922,165.8112,3.2004,51.81,5.023104,0.34,0.45,0.45,0.27,108,37.32,7,34575.0921,1.6849,2.3983681,647,0.00086466,16.2,28.35,12.55,516.4400044,33.65,54.38,11.98,0.142049591,0.58482146
6.909299444,14338000,19.53768,0.786384,24.84,1.033272,12.00632362,15.63624,0.966216,16.18,1.32588,0.26,0.31,0.35,0.22,1,2.7,4,337.4478,0.545085714,1.2612188,45207,0.02174001,1.42,64.41,0.4,6.063533232,37.9,24.27,37.84,0.440195061,0.469413956
18.05147925,2334430,22.7789232,5.40446364,4.21,-0.161544,213.5086795,60.0456,3.53568,16.98,1.685544,0.2,0.37,0.36,0.17,118,127.72,5,2681.8704,0.977,0.16530359,27841,0.05303097,25,50,13.54,57.15791589,29.84,37.29,32.87,0.184555724,0.58329328
83.81773096,8114000,71.0184,2.703576,26.27,3.553968,83.81773096,71.0184,2.703576,26.27,3.553968,0.3,0.44,0.43,0.34,1404,179.88,7,102616.8948,0.693507692,0.8833649,1400,1.00E-05,19.99,13.05,34.73,215.4750548,53.33,13.41,33.27,0.383471978,0.537952904
69.1654005,3327500,85.988652,1.34874,63.75,2.371344,597.4845011,98.102928,4.3766232,22.42,5.468112,0.21,0.35,0.39,0.18,52,556.98,5,7077.411,0.826816667,7.5935006,18929,0.00023222,58.44,13.86,22.41,72.96560014,33.54,47.1,19.36,0.338441599,0.472782864
14.76180321,1534000,50.9954784,1.0387584,49.09,0.676656,294.4947304,56.388,3.191256,17.67,2.831592,0.21,0.49,0.52,0.17,34,22.7,4,1023.1983,0.8725,0.19713601,18373,0.00102371,10.86,74.61,7.03,16.33038409,51.64,30.88,17.41,0.230760592,0.618166933
31.1484811,5435500,43.8912,1.7526,25.04,1.76784,131.7035369,51.0939288,3.9843456,12.82,4.181856,0.21,0.33,0.33,0.14,21,1029.99,6,3443.958,0.765890909,0.42772973,22846,2.93E-05,71.77,3.16,17.95,31.17470246,63,11.32,25.68,0.810267459,0.254982845
10.20013647,6890100,23.640288,0.9823704,24.06,1.277112,36.01840454,30.763464,1.895856,16.23,2.292096,0.16,0.27,0.42,0.13,206,0.11,5,1131.9237,0.631933333,0.15379283,28631,1.00E-05,5.82,2.91,84.94,8.037157628,56.99,5.51,37.5,0.852916863,0.337617109
21.1707731,1664000,49.706784,0.85344,58.24,1.261872,212.492163,56.6879232,3.4826448,16.28,3.998976,0.3,0.46,0.43,0.23,28,301.52,5,1604.7072,0.8186,1.1977557,7901,1.93E-05,21.64,21.04,33.47,21.711624,43.22,26.38,30.4,0.386498818,0.491942843
5.622102621,12431000,15.709392,0.7760208,20.24,0.765048,39.12730612,18.252948,1.5873984,11.5,1.56972,0.23,0.24,0.25,0.18,15,471.97,6,1682.7516,0.383971429,0.08743598,48283,0.00300145,67.18,16.63,1.29,8.341365021,36.72,53.41,9.82,0.346137608,0.503639698
48.5149203,5360500,97.0291176,1.1679936,83.07,1.987296,140.4592617,98.6945448,1.8934176,52.13,2.761488,0.24,0.46,0.53,0.21,42,5.44,5,4909.3029,0.8449,3.0205932,32510,0.00082572,3.34,58.83,11.14,51.80408664,39.61,50.93,9.46,0.242641702,0.5431958
7.676090098,6869500,14.880336,0.768096,19.37,2.234184,87.40079737,27.99588,3.36804,8.31,6.284976,0.21,0.34,0.28,0.2,180,2.07,6,7193.907,0.423854545,0.3231911,38988,0.00027527,4.17,9.83,70.67,6.940561192,56.29,18.38,25.25,1.01191652,0.632807606
110.1523559,3284000,105.156,4.5250608,23.24,3.59664,880.6525111,101.4984,9.171432,11.07,5.510784,0.28,0.49,0.43,0.24,123,27.73,6,10249.4907,0.92338,1.3327076,17015,9.40E-05,15.28,51.8,26.31,165.654192,50.63,7.26,42.11,0.043282931,0.953853378
31.8799607,6928000,48.780192,1.161288,42.01,1.182624,35.43269982,49.4251488,1.2929616,38.23,1.057656,0.27,0.52,0.39,0.22,24,6.65,6,3249.9693,0.75615,0.6928644,25652,0.00025685,5.83,45.68,45.8,31.07723603,39.35,19.95,40.69,0.392743482,0.490280585
53.21440491,3353000,114.6511296,3.9374064,29.12,1.456944,586.1577807,118.713504,6.437376,18.44,4.300728,0.19,0.28,0.23,0.15,22,1250.82,5,4243.3533,0.82099,0.73093784,20614,1.00E-05,96.62,0.31,0.55,44.2700053,49.3,27.16,23.54,0.212620016,0.568921377
41.95292642,2322500,52.45608,3.1144464,16.84,0.469392,82.10736786,53.9179008,2.3064216,23.38,1.18872,0.36,0.45,0.43,0.3,4,48.53,5,2464.4655,0.830827273,0.18177238,610,0.00015528,8.57,39.03,37.48,41.339896,9.06,79.38,11.56,0.220548931,0.704446845
4.005411501,1185500,25.17648,0.466344,53.99,0.9906,36.14444262,29.5323768,1.0034016,29.43,1.679448,0.28,0.48,0.56,0.27,23,5.39,4,246.3444,1.193725,0.22742665,21702,0.00583333,2.06,88.45,1.86,5.853082767,52.98,40.98,6.04,0.385254613,0.330164778
5.6633602,6875900,14.75232,0.780288,18.91,2.676144,13.28106105,16.33728,1.24968,13.07,2.980944,0.14,0.27,0.38,0.14,338,0.26,6,13694.4126,0.415683333,0.8265092,42280,0.00123772,5.64,5.87,77.51,7.647490129,59,14.64,26.35,0.570418624,0.795070133
65.41181031,4156000,62.34684,1.740408,35.82,3.56616,552.8519558,105.9603672,5.0950368,20.8,7.577328,0.16,0.2,0.22,0.11,60,146.88,6,6205.614,0.724571429,0.5762445,18148,0.00042674,60.96,2.96,13.02,56.34256192,41.11,40.31,18.58,0.444092087,0.478874371
219.1306406,7072500,102.620064,3.4085784,30.11,2.231136,413.9930465,96.3085704,5.8500264,16.46,4.005072,0.17,0.39,0.43,0.15,191,18.82,7,19025.2494,0.809966667,0.34018114,7267,1.00E-05,10,24.59,39.79,260.0145511,34.33,37.34,28.33,1.106047525,0.200157816
10.94297111,4271500,25.6568448,0.978408,26.22,0.871728,31.46970689,30.1322232,1.163665778,25.89,1.347216,0.29,0.39,0.57,0.22,5,8.69,4,650.232,0.8888,0.08901526,4846,0.00211949,1.5,1.48,15.39,10.29550746,38.49,18.54,42.65,0.321702834,0.563063859
11.64321728,4196500,34.4765376,0.7028688,49.05,0.780288,95.99678707,44.124372,1.9485864,22.64,2.045208,0.22,0.34,0.48,0.17,9,21.07,5,768.855,0.79656,20.25429,24069,0.00141289,12.24,17.26,63.37,8.156229776,56.89,16.38,26.72,0.327121564,0.621200784
1.407401643,3307000,27.047952,0.908304,29.78,0.841248,92.16441954,31.6992,3.069336,10.33,3.26136,0.34,0.53,0.5,0.28,2,23.37,4,463.9815,1.00522,6.010688,18918,1.00E-05,5.46,44.32,48.55,8.918178257,46.23,12.42,41.35,0.50734598,0.530027925
106.2668377,5482000,115.22964,2.740152,42.05,4.995672,393.8148622,122.246136,3.502152,34.91,5.858256,0.17,0.3,0.26,0.12,98,1606.84,6,16217.1657,0.680418182,0.6482786,23297,0.00083049,91.26,0.58,0.26,110.5841022,38.12,39.04,22.84,0.115474893,0.667290299
31.86319716,4069500,42.924984,1.421892,30.19,0.847344,92.69261283,99.879912,3.3851088,29.51,1.938528,0.22,0.35,0.39,0.18,16,154.37,5,2882.784,0.785366667,0.30885494,17971,4.86E-05,29.41,13.39,7.56,26.60216207,20.13,74.68,5.19,0.29490549,0.695424085
22.93660881,7356000,71.99376,1.350264,53.32,1.228344,252.1143335,78.4350984,3.3616392,23.33,3.304032,0.27,0.49,0.44,0.23,14,4.74,5,1078.6266,0.926655556,0.5222437,19988,0.00061665,6.09,81.02,8.3,21.48820444,55.26,17.62,27.12,0.428847578,0.477968078
186.7234494,1357500,247.0778904,1.9455384,127,3.429,618.4075022,257.4566352,4.3211496,59.58,4.386072,0.16,0.27,0.28,0.14,156,1707.51,6,8986.0338,0.86654,0.26011014,627,0.01343298,74.3,6.45,0.99,171.913281,51.18,20.72,28.1,0.392073735,0.325165241
12.17622443,5405000,26.09088,1.167384,22.35,2.432304,42.80517718,24.14016,2.487168,9.71,3.91668,0.25,0.4,0.45,0.15,25,12.53,5,1563.408,0.7833,3.758365,24463,1.00E-05,7.15,11.65,70.42,12.33219337,51.48,30.44,18.08,0.803508117,0.402228793
7.444770151,6819500,27.657552,0.621792,44.48,2.191512,7.444770151,27.657552,0.621792,44.48,2.191512,0.21,0.33,0.42,0.15,52,143.31,5,1301.5269,0.673775,0.110240236,29209,0.00062079,19.52,5.29,71,9.290657458,58.62,8.75,32.63,0.53624177,0.42923243
247.2420881,12388700,148.535136,2.881884,51.54,2.740152,1197.430072,169.474896,5.075041697,33.39,5.708904,0.14,0.21,0.17,0.1,38,0.4,7,22990.7988,0.3002875,0.3079906,75823,1.00E-05,1.41,16.28,0.28,334.9878974,44.76,42.72,12.5,0.118701037,0.689971403
20.63971981,1611500,55.6845216,1.1061192,50.34,0.862584,20.63971981,55.6845216,1.1061192,50.34,0.862584,0.19,0.56,0.55,0.16,9,10.03,5,1749.267,0.7616,11.07517,14213,0.00107364,5.98,84.9,4.77,18.3148255,39.35,42.09,18.56,0.338493676,0.490859369
7.551751025,2039500,22.3680528,0.7037832,31.78,1.530096,29.46909658,25.1798328,1.8464784,13.64,2.502408,0.25,0.46,0.43,0.22,27,558.07,5,782.6139,0.8382,0.25286973,8805,1.00E-05,81.48,2.96,11.11,9.510140982,45.17,28.42,26.41,0.782538512,0.351476378
106.189816,5082500,66.452496,4.4747688,14.85,5.254752,698.0118631,101.7099312,6.713913874,15.15,9.653016,0.14,0.22,0.34,0.07,291,607.46,7,64103.1795,0.447527273,0.39280412,24243,0.00019227,51.96,0.18,43.48,116.5298658,56.73,13.59,29.68,0.347568362,0.529680977
7.546427467,6918440,30.775656,1.359408,22.64,1.816608,74.17113131,25.9101336,4.2208704,6.14,3.700272,0.31,0.53,0.34,0.26,1,4.26,4,672.7122,0.7661,1.6219366,26685,0.00048948,3.87,20.97,74.28,7.220755938,39.35,19.95,40.69,0.63844247,0.342137266
18.75597294,5362000,36.90366,1.658112,22.26,1.43256,186.6077186,52.03698,2.8907232,18,2.84988,0.26,0.37,0.53,0.16,20,22.89,5,1480.4379,0.844222222,4.0136943,33482,0.00111823,7.99,16.53,64.33,15.31403747,37.83,52.89,9.28,0.304795098,0.458002319
43.09873746,14187500,75.9006864,1.347216,56.34,1.060704,188.5898947,88.797384,1.664208,53.36,1.87452,0.27,0.46,0.36,0.28,3,47.33,5,1644.8598,0.983888889,0.1867501,11196,0.00188074,12.87,26.54,44.45,86.79895209,46.19,23.77,30.02,0.161497176,0.5960069
132.9157791,4192500,144.2209968,1.3356336,107.98,0.926592,1415.282719,162.5065584,5.5860696,29.09,2.612136,0.18,0.37,0.34,0.14,81,13.56,7,14240.086,0.778766667,3.0184805,20065,0.0004244,2.92,38.78,32.94,141.4234487,47.39,9.02,43.59,0.035467867,0.819370273
9.265483822,3363500,32.7916032,0.4044696,81.07,0.408432,79.57021081,39.480744,1.139952,34.63,1.362456,0.2,0.32,0.43,0.19,1,33.38,3,791.4483,0.887975,0.559286,22532,0.00189597,6.66,20.98,69.54,9.824570741,52.34,22.39,25.27,0.24320974,0.611422145
33.50494865,7351750,31.662624,2.5310592,12.51,2.401824,33.50494865,31.662624,2.5310592,12.51,2.401824,0.31,0.47,0.44,0.35,45,4.5,5,2182.8906,0.86105,0.48158482,3026,1.48E-05,4.44,10.37,54.42,30.14252674,54.96,19.74,25.3,0.511184018,0.765487491
83.81773096,13013650,80.4672,0.798576,100.76,3.066288,334.1382518,89.6112,1.624584,55.16,3.895344,0.17,0.21,0.22,0.05,5,5.49,5,4359.6531,0.434069231,3.5418005,194558,0.00380558,4.11,26.12,0.03,84.54858759,29.03,59.91,11.04,0.155141456,0.53670572
15.57197521,5481000,46.1058768,0.7674864,60.07,1.597152,91.46326723,51.816,1.53924,33.66,1.917192,0.16,0.27,0.44,0.12,1,6.47,4,2187.414,0.68804,0.19395173,30488,1.00E-05,14.85,14.47,65.82,16.44285842,40.68,34.82,24.49,0.274914713,0.607259317
